,X,datum_id,time,DOD,Plant.ID,detector_read1,detector_read2,light_intensity,light_intensity_raw,temperature,humidity,pressure,temperature2,humidity2,pressure2,contactless_temp,thickness,compass_direction,compass,angle,angle_direction,pitch,roll,flatten.slope,ecs_initial,ecs_max,ecs_r_squared,ECSt,vH.,gH.,absorbance_530,absorbance_650,absorbance_605,absorbance_420,absorbance_940,absorbance_850,absorbance_730,absorbance_880,SPAD_530,SPAD_530_intensity,light2_raw1,light6_raw1,spad_raw1,light2_raw2,light6_raw2,spad_raw2,light2_raw3,light6_raw3,spad_raw3,SPAD_650,SPAD_650_intensity,SPAD_605,SPAD_605_intensity,SPAD_420,SPAD_420_intensity,SPAD_850,SPAD_850_intensity,SPAD_730,SPAD_730_intensity,SPAD_880,SPAD_880_intensity,baseline,Phi2,PhiNPQ,NPQt,PhiNO,qL,FvP.FmP,qP,LEF,FmPrime,Fs,FoPrime,RFd,ratio.MPF.noMPF..Phi2,ratio.MPF.noMPF..PhiNPQ,ratio.MPF.noMPF..PhiNO,MPF_slope,MPF_rsquared,Light.Intensity..PAR.,Leaf.Temp.Differential,Relative.Chlorophyll,Rel.Chl.intensity,Ambient.Temperature,Ambient.Humidity,Leaf.Angle,R,G,B,Phi2_MPF,PhiNPQ_MPF,NPQt_MPF,Phi2_noMPF,user_id,device_id,status,notes,latitude,longitude,Pot_Num.x,Spp,Trt.x,Block,Sensor,Trt3,TimePoint,Image,Pot_Num.y,Trt.y,Date,Tissue,Param,Blue,Green,Red,Total_Pix,ID_1,ID_2,ID_3,Red_Proportion,Green_Proportion,Blue_Proportion,RG_Proportion,Trt2
438,792,823586,5/9/18 15:16,8,107,13043,4199,315,581,20.51,49.602539,782.156555,20.43,50.048828,782.118286,18.09,0.4,E,90,3.78,NW,-2.89,-2.43,0.0569,24776.43,24817,0.686814253,7.00E-04,8.02E-05,8.9101,1.146,NA,1.358,NA,0.443,0.396,0.375,0.414,70.3,1,427.5,13092,134.9,2532.5,47730.5,133.91,5682.5,47758,118.39,57.16,1,91.49,1,200.15,1,-4.64,1,-6.75,1,-2.9,1,553.4177768,0.617,0.089,0.303,0.294,0.43,0.789,0.782,87.456,17114.361,6555.2,3606,1.611,1.12599,0.51689,0.49202,-11799088.91,-1,315,-2.42,57.16168717,1,20.51,49.602539,3.78,338,158,140,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31260281,-105.5848962,107,BRR5,Drought,13,N,Drought,./TP2_05092018,124_121_136_R500_DD_Fs.bmp,Multiple,DD,9-May,Leaf,Fs,27798,23958,8112,59868,124,121,136,0.135498096,0.400180397,0.464321507,0.535678493,DD
439,792,823586,5/9/18 15:16,8,107,13043,4199,315,581,20.51,49.602539,782.156555,20.43,50.048828,782.118286,18.09,0.4,E,90,3.78,NW,-2.89,-2.43,0.0569,24776.43,24817,0.686814253,7.00E-04,8.02E-05,8.9101,1.146,NA,1.358,NA,0.443,0.396,0.375,0.414,70.3,1,427.5,13092,134.9,2532.5,47730.5,133.91,5682.5,47758,118.39,57.16,1,91.49,1,200.15,1,-4.64,1,-6.75,1,-2.9,1,553.4177768,0.617,0.089,0.303,0.294,0.43,0.789,0.782,87.456,17114.361,6555.2,3606,1.611,1.12599,0.51689,0.49202,-11799088.91,-1,315,-2.42,57.16168717,1,20.51,49.602539,3.78,338,158,140,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31260281,-105.5848962,107,BRR5,Drought,13,N,Drought,./TP2_05092018,124_121_136_R500_DD_Fv.bmp,Multiple,DD,9-May,Leaf,Fv,7874,35738,29750,73362,124,121,136,0.405523295,0.487145934,0.107330771,0.892669229,DD
440,793,823585,5/9/18 15:17,8,22,13085,7138,445,832,20.200001,50.625,782.153259,20.110001,50.710938,782.133606,18.49,0.15,E,90,3.79,W,1.11,-3.62,0.0414,27389.03,27461.36,0.467885312,0.0013,0.00013899,9.5135,0.932,1.365,1.039,NA,0.423,0.377,0.321,0.39,50.91,1,1143,13709,94.19,7199.5,49928,90.49,16218,49942,74.78,39.28,1,61.62,1,148.81,1,-4.62,1,-10.17,1,-3.23,1,555.804801,0.469,0.231,0.768,0.301,0.32,0.734,0.638,93.849,15441.171,8204.5,4107,0.882,1.14725,0.76105,0.72983,-7194122.914,-0.996,445,-1.710001,39.27504394,1,20.200001,50.625,3.79,492,222,197,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31261392,-105.5848989,22,POTR,Drought,17,Y,Drought,./TP2_05092018,1_3_26_Aspen_DD_Fm'.bmp,Multiple,DD,9-May,Leaf,Fm',3704,23832,19946,47482,1,3,26,0.420074976,0.501916516,0.078008508,0.921991492,DD
441,793,823585,5/9/18 15:17,8,22,13085,7138,445,832,20.200001,50.625,782.153259,20.110001,50.710938,782.133606,18.49,0.15,E,90,3.79,W,1.11,-3.62,0.0414,27389.03,27461.36,0.467885312,0.0013,0.00013899,9.5135,0.932,1.365,1.039,NA,0.423,0.377,0.321,0.39,50.91,1,1143,13709,94.19,7199.5,49928,90.49,16218,49942,74.78,39.28,1,61.62,1,148.81,1,-4.62,1,-10.17,1,-3.23,1,555.804801,0.469,0.231,0.768,0.301,0.32,0.734,0.638,93.849,15441.171,8204.5,4107,0.882,1.14725,0.76105,0.72983,-7194122.914,-0.996,445,-1.710001,39.27504394,1,20.200001,50.625,3.79,492,222,197,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31261392,-105.5848989,22,POTR,Drought,17,Y,Drought,./TP2_05092018,1_3_26_Aspen_DD_F0.bmp,Multiple,DD,9-May,Leaf,Fo,23878,14,0,23892,1,3,26,0,0.00058597,0.99941403,0.00058597,DD
442,793,823585,5/9/18 15:17,8,22,13085,7138,445,832,20.200001,50.625,782.153259,20.110001,50.710938,782.133606,18.49,0.15,E,90,3.79,W,1.11,-3.62,0.0414,27389.03,27461.36,0.467885312,0.0013,0.00013899,9.5135,0.932,1.365,1.039,NA,0.423,0.377,0.321,0.39,50.91,1,1143,13709,94.19,7199.5,49928,90.49,16218,49942,74.78,39.28,1,61.62,1,148.81,1,-4.62,1,-10.17,1,-3.23,1,555.804801,0.469,0.231,0.768,0.301,0.32,0.734,0.638,93.849,15441.171,8204.5,4107,0.882,1.14725,0.76105,0.72983,-7194122.914,-0.996,445,-1.710001,39.27504394,1,20.200001,50.625,3.79,492,222,197,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31261392,-105.5848989,22,POTR,Drought,17,Y,Drought,./TP2_05092018,1_3_26_Aspen_DD_Fs.bmp,Multiple,DD,9-May,Leaf,Fs,19892,18994,1396,40282,1,3,26,0.034655677,0.471525744,0.493818579,0.506181421,DD
443,793,823585,5/9/18 15:17,8,22,13085,7138,445,832,20.200001,50.625,782.153259,20.110001,50.710938,782.133606,18.49,0.15,E,90,3.79,W,1.11,-3.62,0.0414,27389.03,27461.36,0.467885312,0.0013,0.00013899,9.5135,0.932,1.365,1.039,NA,0.423,0.377,0.321,0.39,50.91,1,1143,13709,94.19,7199.5,49928,90.49,16218,49942,74.78,39.28,1,61.62,1,148.81,1,-4.62,1,-10.17,1,-3.23,1,555.804801,0.469,0.231,0.768,0.301,0.32,0.734,0.638,93.849,15441.171,8204.5,4107,0.882,1.14725,0.76105,0.72983,-7194122.914,-0.996,445,-1.710001,39.27504394,1,20.200001,50.625,3.79,492,222,197,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31261392,-105.5848989,22,POTR,Drought,17,Y,Drought,./TP2_05092018,1_3_26_Aspen_DD_Fv.bmp,Multiple,DD,9-May,Leaf,Fv,3380,24282,23446,51108,1,3,26,0.458754011,0.475111529,0.06613446,0.93386554,DD
444,794,823584,5/9/18 15:18,8,125,12899,4061,717,1345,20.190001,50.348633,782.157654,20.09,50.384766,782.137939,17.79,0.15,E,90,4.94,S,4.94,0.17,-0.0477,24716.17,24785.66,-0.601017289,0.0014,0.0001987,7.1322,1.163,NA,1.369,NA,0.421,0.37,0.354,0.385,74.15,1,353.5,13750,145.29,2051,50059,145.14,4600.5,50083,129.62,61.73,1,94.74,1,210.13,1,-5.18,1,-6.75,1,-3.62,1,545.2336938,0.483,0.118,0.294,0.4,0.248,0.79,0.611,155.782,19794.728,10237.4,4150,0.934,1.22546,0.52353,0.49968,-13192171.48,-0.998,717,-2.400001,61.72671353,1,20.190001,50.348633,4.94,795,359,318,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31261931,-105.5849055,125,BRR5,Drought,17,N,Drought,./TP2_05092018,124_121_136_R500_DD_Fm'.bmp,Multiple,DD,9-May,Leaf,Fm',15366,35524,22018,72908,124,121,136,0.301997037,0.487244198,0.210758764,0.789241236,DD
445,794,823584,5/9/18 15:18,8,125,12899,4061,717,1345,20.190001,50.348633,782.157654,20.09,50.384766,782.137939,17.79,0.15,E,90,4.94,S,4.94,0.17,-0.0477,24716.17,24785.66,-0.601017289,0.0014,0.0001987,7.1322,1.163,NA,1.369,NA,0.421,0.37,0.354,0.385,74.15,1,353.5,13750,145.29,2051,50059,145.14,4600.5,50083,129.62,61.73,1,94.74,1,210.13,1,-5.18,1,-6.75,1,-3.62,1,545.2336938,0.483,0.118,0.294,0.4,0.248,0.79,0.611,155.782,19794.728,10237.4,4150,0.934,1.22546,0.52353,0.49968,-13192171.48,-0.998,717,-2.400001,61.72671353,1,20.190001,50.348633,4.94,795,359,318,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31261931,-105.5849055,125,BRR5,Drought,17,N,Drought,./TP2_05092018,124_121_136_R500_DD_F0.bmp,Multiple,DD,9-May,Leaf,Fo,32226,24,0,32250,124,121,136,0,0.000744186,0.999255814,0.000744186,DD
446,794,823584,5/9/18 15:18,8,125,12899,4061,717,1345,20.190001,50.348633,782.157654,20.09,50.384766,782.137939,17.79,0.15,E,90,4.94,S,4.94,0.17,-0.0477,24716.17,24785.66,-0.601017289,0.0014,0.0001987,7.1322,1.163,NA,1.369,NA,0.421,0.37,0.354,0.385,74.15,1,353.5,13750,145.29,2051,50059,145.14,4600.5,50083,129.62,61.73,1,94.74,1,210.13,1,-5.18,1,-6.75,1,-3.62,1,545.2336938,0.483,0.118,0.294,0.4,0.248,0.79,0.611,155.782,19794.728,10237.4,4150,0.934,1.22546,0.52353,0.49968,-13192171.48,-0.998,717,-2.400001,61.72671353,1,20.190001,50.348633,4.94,795,359,318,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31261931,-105.5849055,125,BRR5,Drought,17,N,Drought,./TP2_05092018,124_121_136_R500_DD_Fs.bmp,Multiple,DD,9-May,Leaf,Fs,27798,23958,8112,59868,124,121,136,0.135498096,0.400180397,0.464321507,0.535678493,DD
447,794,823584,5/9/18 15:18,8,125,12899,4061,717,1345,20.190001,50.348633,782.157654,20.09,50.384766,782.137939,17.79,0.15,E,90,4.94,S,4.94,0.17,-0.0477,24716.17,24785.66,-0.601017289,0.0014,0.0001987,7.1322,1.163,NA,1.369,NA,0.421,0.37,0.354,0.385,74.15,1,353.5,13750,145.29,2051,50059,145.14,4600.5,50083,129.62,61.73,1,94.74,1,210.13,1,-5.18,1,-6.75,1,-3.62,1,545.2336938,0.483,0.118,0.294,0.4,0.248,0.79,0.611,155.782,19794.728,10237.4,4150,0.934,1.22546,0.52353,0.49968,-13192171.48,-0.998,717,-2.400001,61.72671353,1,20.190001,50.348633,4.94,795,359,318,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31261931,-105.5849055,125,BRR5,Drought,17,N,Drought,./TP2_05092018,124_121_136_R500_DD_Fv.bmp,Multiple,DD,9-May,Leaf,Fv,7874,35738,29750,73362,124,121,136,0.405523295,0.487145934,0.107330771,0.892669229,DD
448,796,823582,5/9/18 15:21,8,98,12572,6242,202,369,20.040001,53.018555,782.204834,19.940001,53.540039,782.184082,17.13,0.73,E,90,2.91,S,2.69,1.11,0.0412,26659.19,26691.2,0.506553796,7.00E-04,0.0001428,4.92,0.989,1.542,1.094,NA,0.445,0.399,0.329,0.408,54.38,1,759,13015,109.72,4715.5,47410,106.62,10616.5,47428.5,90.94,46.1,1,64.86,1,178.92,1,-4.65,1,-11.59,1,-3.74,1,526.6490052,0.584,0.096,0.3,0.32,0.373,0.79,0.739,53.042,19717.072,8211.7,4147,1.401,1.0625,0.69899,0.68364,-6767406.491,-1,202,-2.910001,46.09841828,1,20.040001,53.018555,2.91,214,100,90,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31262336,-105.5849058,98,BRVT,Drought,7,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fm'.bmp,Multiple,DD,9-May,Leaf,Fm',58062,78116,28888,165066,113,97,120,0.175008784,0.473241007,0.351750209,0.648249791,DD
449,796,823582,5/9/18 15:21,8,98,12572,6242,202,369,20.040001,53.018555,782.204834,19.940001,53.540039,782.184082,17.13,0.73,E,90,2.91,S,2.69,1.11,0.0412,26659.19,26691.2,0.506553796,7.00E-04,0.0001428,4.92,0.989,1.542,1.094,NA,0.445,0.399,0.329,0.408,54.38,1,759,13015,109.72,4715.5,47410,106.62,10616.5,47428.5,90.94,46.1,1,64.86,1,178.92,1,-4.65,1,-11.59,1,-3.74,1,526.6490052,0.584,0.096,0.3,0.32,0.373,0.79,0.739,53.042,19717.072,8211.7,4147,1.401,1.0625,0.69899,0.68364,-6767406.491,-1,202,-2.910001,46.09841828,1,20.040001,53.018555,2.91,214,100,90,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31262336,-105.5849058,98,BRVT,Drought,7,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_F0.bmp,Multiple,DD,9-May,Leaf,Fo,60068,58,0,60126,113,97,120,0,0.000964641,0.999035359,0.000964641,DD
450,796,823582,5/9/18 15:21,8,98,12572,6242,202,369,20.040001,53.018555,782.204834,19.940001,53.540039,782.184082,17.13,0.73,E,90,2.91,S,2.69,1.11,0.0412,26659.19,26691.2,0.506553796,7.00E-04,0.0001428,4.92,0.989,1.542,1.094,NA,0.445,0.399,0.329,0.408,54.38,1,759,13015,109.72,4715.5,47410,106.62,10616.5,47428.5,90.94,46.1,1,64.86,1,178.92,1,-4.65,1,-11.59,1,-3.74,1,526.6490052,0.584,0.096,0.3,0.32,0.373,0.79,0.739,53.042,19717.072,8211.7,4147,1.401,1.0625,0.69899,0.68364,-6767406.491,-1,202,-2.910001,46.09841828,1,20.040001,53.018555,2.91,214,100,90,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31262336,-105.5849058,98,BRVT,Drought,7,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fs.bmp,Multiple,DD,9-May,Leaf,Fs,73228,40608,10048,123884,113,97,120,0.081108133,0.327790514,0.591101353,0.408898647,DD
451,796,823582,5/9/18 15:21,8,98,12572,6242,202,369,20.040001,53.018555,782.204834,19.940001,53.540039,782.184082,17.13,0.73,E,90,2.91,S,2.69,1.11,0.0412,26659.19,26691.2,0.506553796,7.00E-04,0.0001428,4.92,0.989,1.542,1.094,NA,0.445,0.399,0.329,0.408,54.38,1,759,13015,109.72,4715.5,47410,106.62,10616.5,47428.5,90.94,46.1,1,64.86,1,178.92,1,-4.65,1,-11.59,1,-3.74,1,526.6490052,0.584,0.096,0.3,0.32,0.373,0.79,0.739,53.042,19717.072,8211.7,4147,1.401,1.0625,0.69899,0.68364,-6767406.491,-1,202,-2.910001,46.09841828,1,20.040001,53.018555,2.91,214,100,90,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31262336,-105.5849058,98,BRVT,Drought,7,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fv.bmp,Multiple,DD,9-May,Leaf,Fv,19190,82486,67276,168952,113,97,120,0.398195937,0.488221507,0.113582556,0.886417444,DD
452,798,823580,5/9/18 15:24,8,145,12563,5373,148,266,19.43,51.40625,782.112671,19.32,51.483398,782.083618,16.73,0.15,E,90,4.44,S,4.3,-1.11,0.0109,25782.86,25816.82,0.179092546,6.00E-04,6.49E-05,8.8573,1.049,1.679,1.173,NA,0.397,0.347,0.32,0.37,65.19,1,554.5,14552.5,128.2,3365.5,53037,126.14,7567.5,53051.5,110.51,54.22,1,77.63,1,199.94,1,-5.02,1,-7.73,1,-2.65,1,526.1375,0.644,0.108,0.437,0.247,0.534,0.773,0.834,42.923,20160.452,7167.2,4585,1.813,1.09496,0.616,0.58749,-12334998.56,-1,148,-2.7,54.21792619,1,19.43,51.40625,4.44,152,73,65,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31263175,-105.5848991,145,BRR5,Water,4,N,Water,./TP2_05092018,144_126_129_R500_WW_Fm'.bmp,Multiple,WW,9-May,Leaf,Fm',36334,60508,58122,154964,144,126,129,0.375067758,0.390464882,0.23446736,0.76553264,WW
453,798,823580,5/9/18 15:24,8,145,12563,5373,148,266,19.43,51.40625,782.112671,19.32,51.483398,782.083618,16.73,0.15,E,90,4.44,S,4.3,-1.11,0.0109,25782.86,25816.82,0.179092546,6.00E-04,6.49E-05,8.8573,1.049,1.679,1.173,NA,0.397,0.347,0.32,0.37,65.19,1,554.5,14552.5,128.2,3365.5,53037,126.14,7567.5,53051.5,110.51,54.22,1,77.63,1,199.94,1,-5.02,1,-7.73,1,-2.65,1,526.1375,0.644,0.108,0.437,0.247,0.534,0.773,0.834,42.923,20160.452,7167.2,4585,1.813,1.09496,0.616,0.58749,-12334998.56,-1,148,-2.7,54.21792619,1,19.43,51.40625,4.44,152,73,65,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31263175,-105.5848991,145,BRR5,Water,4,N,Water,./TP2_05092018,144_126_129_R500_WW_F0.bmp,Multiple,WW,9-May,Leaf,Fo,41256,32,0,41288,144,126,129,0,0.000775044,0.999224956,0.000775044,WW
454,798,823580,5/9/18 15:24,8,145,12563,5373,148,266,19.43,51.40625,782.112671,19.32,51.483398,782.083618,16.73,0.15,E,90,4.44,S,4.3,-1.11,0.0109,25782.86,25816.82,0.179092546,6.00E-04,6.49E-05,8.8573,1.049,1.679,1.173,NA,0.397,0.347,0.32,0.37,65.19,1,554.5,14552.5,128.2,3365.5,53037,126.14,7567.5,53051.5,110.51,54.22,1,77.63,1,199.94,1,-5.02,1,-7.73,1,-2.65,1,526.1375,0.644,0.108,0.437,0.247,0.534,0.773,0.834,42.923,20160.452,7167.2,4585,1.813,1.09496,0.616,0.58749,-12334998.56,-1,148,-2.7,54.21792619,1,19.43,51.40625,4.44,152,73,65,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31263175,-105.5848991,145,BRR5,Water,4,N,Water,./TP2_05092018,144_126_129_R500_WW_Fs.bmp,Multiple,WW,9-May,Leaf,Fs,44866,57448,25208,127522,144,126,129,0.197675695,0.450494817,0.351829488,0.648170512,WW
455,798,823580,5/9/18 15:24,8,145,12563,5373,148,266,19.43,51.40625,782.112671,19.32,51.483398,782.083618,16.73,0.15,E,90,4.44,S,4.3,-1.11,0.0109,25782.86,25816.82,0.179092546,6.00E-04,6.49E-05,8.8573,1.049,1.679,1.173,NA,0.397,0.347,0.32,0.37,65.19,1,554.5,14552.5,128.2,3365.5,53037,126.14,7567.5,53051.5,110.51,54.22,1,77.63,1,199.94,1,-5.02,1,-7.73,1,-2.65,1,526.1375,0.644,0.108,0.437,0.247,0.534,0.773,0.834,42.923,20160.452,7167.2,4585,1.813,1.09496,0.616,0.58749,-12334998.56,-1,148,-2.7,54.21792619,1,19.43,51.40625,4.44,152,73,65,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31263175,-105.5848991,145,BRR5,Water,4,N,Water,./TP2_05092018,144_126_129_R500_WW_Fv.bmp,Multiple,WW,9-May,Leaf,Fv,36190,58974,36928,132092,144,126,129,0.279562729,0.446461557,0.273975714,0.726024286,WW
456,799,823579,5/9/18 15:26,8,113,12410,4777,96,170,18.889999,52.486328,782.116699,18.780001,52.675781,782.129639,16.63,0.46,E,90,4.34,SW,3.93,-1.85,0.0371,25501.86,25517.06,0.505286347,0,0,0,1.098,NA,1.242,NA,0.415,0.372,0.329,0.38,68.28,1,459,13942,134.55,2751,50744.5,132.98,6181,50752,117.37,57.01,1,82.61,1,200.33,1,-4.33,1,-8.69,1,-3.53,1,517.4419118,0.672,0.073,0.285,0.255,0.54,0.792,0.849,29.038,22154.365,7262.6,4617,2.05,1.04283,0.68602,0.67081,-7503685.004,-0.987,96,-2.259999,57.00790861,1,18.889999,52.486328,4.34,98,46,42,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31263901,-105.5848979,113,BRVT,Drought,18,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fm'.bmp,Multiple,DD,9-May,Leaf,Fm',58062,78116,28888,165066,113,97,120,0.175008784,0.473241007,0.351750209,0.648249791,DD
457,799,823579,5/9/18 15:26,8,113,12410,4777,96,170,18.889999,52.486328,782.116699,18.780001,52.675781,782.129639,16.63,0.46,E,90,4.34,SW,3.93,-1.85,0.0371,25501.86,25517.06,0.505286347,0,0,0,1.098,NA,1.242,NA,0.415,0.372,0.329,0.38,68.28,1,459,13942,134.55,2751,50744.5,132.98,6181,50752,117.37,57.01,1,82.61,1,200.33,1,-4.33,1,-8.69,1,-3.53,1,517.4419118,0.672,0.073,0.285,0.255,0.54,0.792,0.849,29.038,22154.365,7262.6,4617,2.05,1.04283,0.68602,0.67081,-7503685.004,-0.987,96,-2.259999,57.00790861,1,18.889999,52.486328,4.34,98,46,42,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31263901,-105.5848979,113,BRVT,Drought,18,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_F0.bmp,Multiple,DD,9-May,Leaf,Fo,60068,58,0,60126,113,97,120,0,0.000964641,0.999035359,0.000964641,DD
458,799,823579,5/9/18 15:26,8,113,12410,4777,96,170,18.889999,52.486328,782.116699,18.780001,52.675781,782.129639,16.63,0.46,E,90,4.34,SW,3.93,-1.85,0.0371,25501.86,25517.06,0.505286347,0,0,0,1.098,NA,1.242,NA,0.415,0.372,0.329,0.38,68.28,1,459,13942,134.55,2751,50744.5,132.98,6181,50752,117.37,57.01,1,82.61,1,200.33,1,-4.33,1,-8.69,1,-3.53,1,517.4419118,0.672,0.073,0.285,0.255,0.54,0.792,0.849,29.038,22154.365,7262.6,4617,2.05,1.04283,0.68602,0.67081,-7503685.004,-0.987,96,-2.259999,57.00790861,1,18.889999,52.486328,4.34,98,46,42,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31263901,-105.5848979,113,BRVT,Drought,18,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fs.bmp,Multiple,DD,9-May,Leaf,Fs,73228,40608,10048,123884,113,97,120,0.081108133,0.327790514,0.591101353,0.408898647,DD
459,799,823579,5/9/18 15:26,8,113,12410,4777,96,170,18.889999,52.486328,782.116699,18.780001,52.675781,782.129639,16.63,0.46,E,90,4.34,SW,3.93,-1.85,0.0371,25501.86,25517.06,0.505286347,0,0,0,1.098,NA,1.242,NA,0.415,0.372,0.329,0.38,68.28,1,459,13942,134.55,2751,50744.5,132.98,6181,50752,117.37,57.01,1,82.61,1,200.33,1,-4.33,1,-8.69,1,-3.53,1,517.4419118,0.672,0.073,0.285,0.255,0.54,0.792,0.849,29.038,22154.365,7262.6,4617,2.05,1.04283,0.68602,0.67081,-7503685.004,-0.987,96,-2.259999,57.00790861,1,18.889999,52.486328,4.34,98,46,42,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31263901,-105.5848979,113,BRVT,Drought,18,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fv.bmp,Multiple,DD,9-May,Leaf,Fv,19190,82486,67276,168952,113,97,120,0.398195937,0.488221507,0.113582556,0.886417444,DD
460,801,823577,5/9/18 15:28,8,16,13151,10086,89,161,18.17,53.454102,782.09906,18.08,53.576172,782.114868,16.11,0.18,E,90,4.62,SE,2.07,4.14,0.0361,28363.72,28383.96,0.342808587,8.00E-04,3.51E-05,23.3848,0.788,1.157,0.952,1.68,0.427,0.382,0.302,0.394,36.08,1,1843.5,13567.5,72.98,11755,49435,68.77,26519.5,49443.5,52.99,29.96,1,52.52,1,125.31,1,-4.57,1,-12.51,1,-3.29,1,559.5558391,0.586,0.207,0.995,0.208,0.578,0.71,0.825,23.463,12269.242,5081.4,3560,1.415,1.03679,0.89187,0.87357,-2621962.021,-0.999,89,-2.06,29.95606327,1,18.17,53.454102,4.62,94,44,39,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.3126456,-105.5849012,16,POTR,Water,7,N,Water,./TP2_05092018,16_20_4_Aspen_WW_Fm'.bmp,Multiple,WW,9-May,Leaf,Fm',5566,22884,16716,45166,16,20,4,0.370101404,0.506664305,0.123234291,0.876765709,WW
461,801,823577,5/9/18 15:28,8,16,13151,10086,89,161,18.17,53.454102,782.09906,18.08,53.576172,782.114868,16.11,0.18,E,90,4.62,SE,2.07,4.14,0.0361,28363.72,28383.96,0.342808587,8.00E-04,3.51E-05,23.3848,0.788,1.157,0.952,1.68,0.427,0.382,0.302,0.394,36.08,1,1843.5,13567.5,72.98,11755,49435,68.77,26519.5,49443.5,52.99,29.96,1,52.52,1,125.31,1,-4.57,1,-12.51,1,-3.29,1,559.5558391,0.586,0.207,0.995,0.208,0.578,0.71,0.825,23.463,12269.242,5081.4,3560,1.415,1.03679,0.89187,0.87357,-2621962.021,-0.999,89,-2.06,29.95606327,1,18.17,53.454102,4.62,94,44,39,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.3126456,-105.5849012,16,POTR,Water,7,N,Water,./TP2_05092018,16_20_4_Aspen_WW_F0.bmp,Multiple,WW,9-May,Leaf,Fo,14228,0,0,14228,16,20,4,0,0,1,0,WW
462,801,823577,5/9/18 15:28,8,16,13151,10086,89,161,18.17,53.454102,782.09906,18.08,53.576172,782.114868,16.11,0.18,E,90,4.62,SE,2.07,4.14,0.0361,28363.72,28383.96,0.342808587,8.00E-04,3.51E-05,23.3848,0.788,1.157,0.952,1.68,0.427,0.382,0.302,0.394,36.08,1,1843.5,13567.5,72.98,11755,49435,68.77,26519.5,49443.5,52.99,29.96,1,52.52,1,125.31,1,-4.57,1,-12.51,1,-3.29,1,559.5558391,0.586,0.207,0.995,0.208,0.578,0.71,0.825,23.463,12269.242,5081.4,3560,1.415,1.03679,0.89187,0.87357,-2621962.021,-0.999,89,-2.06,29.95606327,1,18.17,53.454102,4.62,94,44,39,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.3126456,-105.5849012,16,POTR,Water,7,N,Water,./TP2_05092018,16_20_4_Aspen_WW_Fs.bmp,Multiple,WW,9-May,Leaf,Fs,9066,22112,13230,44408,16,20,4,0.297919294,0.497928301,0.204152405,0.795847595,WW
463,805,823573,5/9/18 15:34,8,121,12991,3163,145,263,17.6,56.807617,782.113586,17.469999,57.044922,782.117493,14.89,1.13,E,90,5.25,S,5.21,-0.65,-0.0132,23836.87,23918.42,-0.214519402,0.0014,4.52E-05,29.8727,1.267,NA,1.545,NA,0.485,0.447,0.435,0.451,78.16,1,285.5,11868,148.17,1599.5,43097,149.43,3570,43122,134.14,62.99,1,105.93,1,204.16,1,-3.85,1,-5.02,1,-3.44,1,550.4624135,0.591,0.018,0.045,0.392,0.309,0.824,0.717,38.541,19256.969,7882.5,3397,1.443,1.02855,0.47184,0.46779,-3033191.276,-0.889,145,-2.71,62.99209139,1,17.6,56.807617,5.25,152,72,64,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31264507,-105.5848987,121,BRR5,Drought,18,N,Drought,./TP2_05092018,124_121_136_R500_DD_Fm'.bmp,Multiple,DD,9-May,Leaf,Fm',15366,35524,22018,72908,124,121,136,0.301997037,0.487244198,0.210758764,0.789241236,DD
